Index,Lang,Field,Original,Patched,ChangeType
193,DA,question_da,"I 20 mm tykkelse findes der typisk følgende størrelser:

- 600 x 600 mm
- 800 x 800 mm
- 1000 x 1000 mm
- 1200 x 600 mm
- 1200 x 1200 mm

Disse størrelser kan variere afhængigt af producenten, men de nævnte dimensioner er almindeligt forekommende i branchen for udendørs klinker og fliser.","I 20 mm tykkelse findes der typisk følgende størrelser:

- 600x600cm mm
- 800x800cm mm
- 1000x100cm0 mm
- 1200x600cm mm
- 1200x120cm0 mm

Disse størrelser kan variere afhængigt af producenten, men de …",FORMAT_NORMALIZED
193,DE,question_de,"Die verfügbaren Größen in 20 mm Dicke sind:

- 600 x 600 mm
- 800 x 800 mm
- 1200 x 600 mm
- 1200 x 1200 mm
- 300 x 600 mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe Belastbarkeit und Frostbeständigkeit bieten.","Die verfügbaren Größen in 20 mm Dicke sind:

- 600x600cm mm
- 800x800cm mm
- 1200x600cm mm
- 1200x120cm0 mm
- 300x600cm mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe …",FORMAT_NORMALIZED
194,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
194,EN,question_en,"För att beräkna hur många kvadratfot som behövs per kvadratmeter för plattor i storlek 120.8x120.8 cm med en tjocklek av 20 mm, kan vi använda följande steg:

1. Först, konvertera storleken på plattan från centimeter till meter:
   - 120.8 cm = 1.208 m

2. Beräkna arean av en platta:
   - Area = längd x bredd = 1.208 m x 1.208 m = 1.459664 m²

3. Eftersom 1 m² är lika med 10.7639 kvadratfot, konvertera arean av plattan till kvadratfot:
   - Area i kvadratfot = 1.459664 m² x 10.7639 = 15.703 kvadratfot

4. För att få antalet plattor per kvadratmeter, dividera 1 m² med arean av en platta i kvadratfot:
   - Antal plattor per m² = 1 m² / 15.703 kvadratfot ≈ 0.0637 plattor

Så, för plattor i storlek 120.8x120.8 cm, behövs ungefär 0.0637 plattor per kvadratmeter.","För att beräkna hur många kvadratfot som behövs per kvadratmeter för plattor i storlek 120.8x120.8 cm med en tjocklek av 20 mm, kan vi använda följande steg:

1. Först, konvertera storleken på …",TRUNCATED
194,DA,question_da,"For at beregne, hvor mange kvadratmeter plader i størrelsen 120,8 x 120,8 cm (20 mm tykke) der er pr. kvadratfod, skal vi først konvertere størrelsen til kvadratmeter.

1. **Beregn størrelsen i kvadratmeter:**
   - 120,8 cm = 1,208 m
   - Arealet af en plade = 1,208 m x 1,208 m = 1,459664 m²

2. **Beregn kvadratmeter pr. kvadratfod:**
   - 1 m² = 10,7639 kvadratfod
   - Arealet af en plade i kvadratfod = 1,459664 m² x 10,7639 = 15,703 kvadratfod

3. **Beregn antallet af plader pr. m²:**
   - Antal plader pr. m² = 1 m² / 1,459664 m² = 0,684 plader pr. m²

Således er der cirka 0,684 plader pr. m² for plader i størrelsen 120,8 x 120,8 cm (20 mm tykke).","For at beregne, hvor mange kvadratmeter plader i størrelsen 120,8 x 120,8 cm (20 mm tykke) der er pr. kvadratfod, skal vi først konvertere størrelsen til kvadratmeter.

1. **Beregn størrelsen i …",TRUNCATED
194,DE,question_de,"För att beräkna hur många fötter som behövs per m² för plattor i storlek 120,8 x 120,8 cm (20 mm), kan vi använda följande steg:

1. **Beräkna ytan av en platta i m²**:
   - 120,8 cm = 1,208 m
   - Yta = 1,208 m * 1,208 m = 1,459664 m²

2. **Beräkna antalet plattor per m²**:
   - Antal plattor per m² = 1 m² / 1,459664 m² ≈ 0,684 plattor

3. **Konvertera till fötter**:
   - 1 m² = 10,7639 ft²
   - Antal fötter per m² = 10,7639 ft² / 1,459664 m² ≈ 7,37 ft² per platta

Så, för plattor i storlek 120,8 x 120,8 cm (20 mm) behövs ungefär 7,37 fötter per m².

---

**Übersetzung ins Deutsche:**

Um zu berechnen, wie viele Quadratfuß pro m² für Fliesen der Größe 120,8 x 120,8 cm (20 mm) benötigt werden, können wir die folgenden Schritte verwenden:

1. **Berechnung der Fläche einer Fliese in m²**:
   - 120,8 cm = 1,208 m
   - Fläche = 1,208 m * 1,208 m = 1,459664 m²

2. **Berechnung der Anzahl der Fliesen pro m²**:
   - Anzahl der Fliesen pro m² = 1 m² / 1,459664 m² ≈ 0,684 Fliesen

3. **Umrechnung in Quadratfuß**:
   - 1 m² = 10,7639 ft²
   - Anzahl der Quadratfuß pro m² = 10,7639 ft² / 1,459664 m² ≈ 7,37 ft² pro Fliese

Daher werden für Fliesen der Größe 120,8 x 120,8 cm (20 mm) ungefähr 7,37 Quadratfuß pro m² benötigt.","För att beräkna hur många fötter som behövs per m² för plattor i storlek 120,8 x 120,8 cm (20 mm), kan vi använda följande steg:

1. **Beräkna ytan av en platta i m²**:
   - 120,8 cm = 1,208 m
   - …",TRUNCATED
195,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
195,DA,question_da,"I 20 mm tykkelse findes der typisk følgende størrelser:

- 600 x 600 mm
- 800 x 800 mm
- 1000 x 1000 mm
- 1200 x 600 mm
- 1200 x 1200 mm

Disse størrelser kan variere afhængigt af producenten, men de nævnte dimensioner er almindeligt forekommende i branchen for udendørs klinker og fliser.","I 20 mm tykkelse findes der typisk følgende størrelser:

- 600x600cm mm
- 800x800cm mm
- 1000x100cm0 mm
- 1200x600cm mm
- 1200x120cm0 mm

Disse størrelser kan variere afhængigt af producenten, men de …",FORMAT_NORMALIZED
195,DE,question_de,"Die verfügbaren Größen in 20 mm Dicke sind:

- 600 x 600 mm
- 800 x 800 mm
- 1200 x 600 mm
- 1200 x 1200 mm
- 300 x 600 mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe Belastbarkeit und Frostbeständigkeit bieten.","Die verfügbaren Größen in 20 mm Dicke sind:

- 600x600cm mm
- 800x800cm mm
- 1200x600cm mm
- 1200x120cm0 mm
- 300x600cm mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe …",FORMAT_NORMALIZED
196,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
196,EN,question_en,"För att beräkna antalet kvadratfot per kvadratmeter för plattor i storlek 60.4x120.8 cm med en tjocklek av 20 mm, kan vi använda följande steg:

1. Beräkna ytan av en platta i kvadratmeter:
   - 60.4 cm = 0.604 m
   - 120.8 cm = 1.208 m
   - Yta = 0.604 m * 1.208 m = 0.729632 m²

2. Beräkna antalet plattor per kvadratmeter:
   - Antal plattor per m² = 1 m² / 0.729632 m² ≈ 1.37 plattor

3. Konvertera kvadratmeter till kvadratfot:
   - 1 m² = 10.7639 ft²
   - Antal plattor per ft² = 1 / 10.7639 ft² ≈ 0.0929 plattor per ft²

Så, för plattor i storlek 60.4x120.8 cm, behövs ungefär 0.0929 plattor per kvadratfot.","För att beräkna antalet kvadratfot per kvadratmeter för plattor i storlek 60.4x120.8 cm med en tjocklek av 20 mm, kan vi använda följande steg:

1. Beräkna ytan av en platta i kvadratmeter:
   - 60.4 …",TRUNCATED
196,DA,question_da,"For at beregne, hvor mange kvadratfod der er nødvendige pr. m² for fliser i størrelsen 60,4 x 120,8 cm med en tykkelse på 20 mm, skal vi først konvertere størrelsen fra centimeter til meter og derefter til kvadratmeter.

1. **Størrelse i meter**:
   - 60,4 cm = 0,604 m
   - 120,8 cm = 1,208 m

2. **Areal i kvadratmeter**:
   - Areal = 0,604 m * 1,208 m = 0,730432 m²

3. **Konvertering til kvadratfod**:
   - 1 m² = 10,7639 kvadratfod
   - Areal i kvadratfod = 0,730432 m² * 10,7639 = 7,855 kvadratfod

4. **Antal plader pr. m²**:
   - Antal plader pr. m² = 1 m² / 0,730432 m² = 1,37 plader

Således, for fliser i størrelsen 60,4 x 120,8 cm, vil du have brug for cirka 1,37 plader pr. m².","For at beregne, hvor mange kvadratfod der er nødvendige pr. m² for fliser i størrelsen 60,4 x 120,8 cm med en tykkelse på 20 mm, skal vi først konvertere størrelsen fra centimeter til meter og …",TRUNCATED
196,DE,question_de,"För att beräkna hur många fötter som behövs per m² för plattor i storlek 60,4 x 120,8 cm (20 mm tjocka), kan vi först omvandla måtten till kvadratmeter.

1. Beräkna arean av en platta:
   - 60,4 cm = 0,604 m
   - 120,8 cm = 1,208 m
   - Area = 0,604 m * 1,208 m = 0,730432 m²

2. Beräkna hur många plattor som behövs per m²:
   - 1 m² / 0,730432 m² ≈ 1,37 plattor

3. Omvandla plattor till fötter:
   - 1 m² = 10,764 ft²
   - 1,37 plattor * 10,764 ft² ≈ 14,76 ft²

Således behövs ungefär 14,76 fötter per m² för plattor i storlek 60,4 x 120,8 cm (20 mm tjocka).","För att beräkna hur många fötter som behövs per m² för plattor i storlek 60,4 x 120,8 cm (20 mm tjocka), kan vi först omvandla måtten till kvadratmeter.

1. Beräkna arean av en platta:
   - 60,4 cm = …",TRUNCATED
197,SE,answer_se,90x90 cm 20 mm,90x90cm 20 mm,FORMAT_NORMALIZED
197,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
197,EN,answer_en,90x90 cm 20 mm,90x90cm 20 mm,FORMAT_NORMALIZED
197,EN,answer_full_en,90x90 cm 20 mm,90x90cm 20 mm,FORMAT_NORMALIZED
197,DA,question_da,"I 20 mm tykkelse findes der typisk følgende størrelser:

- 600 x 600 mm
- 800 x 800 mm
- 1000 x 1000 mm
- 1200 x 600 mm
- 1200 x 1200 mm

Disse størrelser kan variere afhængigt af producenten, men de nævnte dimensioner er almindeligt forekommende i branchen for udendørs klinker og fliser.","I 20 mm tykkelse findes der typisk følgende størrelser:

- 600x600cm mm
- 800x800cm mm
- 1000x100cm0 mm
- 1200x600cm mm
- 1200x120cm0 mm

Disse størrelser kan variere afhængigt af producenten, men de …",FORMAT_NORMALIZED
197,DA,answer_da,90x90 cm 20 mm,90x90cm 20 mm,FORMAT_NORMALIZED
197,DA,answer_full_da,90x90 cm 20 mm,90x90cm 20 mm,FORMAT_NORMALIZED
197,DE,question_de,"Die verfügbaren Größen in 20 mm Dicke sind:

- 600 x 600 mm
- 800 x 800 mm
- 1200 x 600 mm
- 1200 x 1200 mm
- 300 x 600 mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe Belastbarkeit und Frostbeständigkeit bieten.","Die verfügbaren Größen in 20 mm Dicke sind:

- 600x600cm mm
- 800x800cm mm
- 1200x600cm mm
- 1200x120cm0 mm
- 300x600cm mm

Diese Formate sind ideal für Anwendungen im Außenbereich, da sie eine hohe …",FORMAT_NORMALIZED
197,DE,answer_de,90x90 cm 20 mm,90x90cm 20 mm,FORMAT_NORMALIZED
197,DE,answer_full_de,90x90 cm 20 mm,90x90cm 20 mm,FORMAT_NORMALIZED
198,SE,question_se,Hur många fötter behövs per m² för plattor i storlek 90x90 cm 20 mm?,Hur många fötter behövs per m² för plattor i storlek 90x90cm 20 mm?,FORMAT_NORMALIZED
198,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
198,EN,question_en,"För att beräkna hur många kvadratfot som behövs per kvadratmeter för plattor i storlek 90x90 cm (20 mm tjocka), kan vi använda följande formel:

1. Först, konvertera storleken på plattan från centimeter till meter:
   - 90 cm = 0.9 m

2. Beräkna ytan av en platta:
   - Yta = längd × bredd = 0.9 m × 0.9 m = 0.81 m²

3. Eftersom 1 m² = 10.764 kvadratfot, konvertera ytan av plattan till kvadratfot:
   - 0.81 m² × 10.764 ft²/m² ≈ 8.72 ft²

4. För att beräkna hur många plattor som behövs per m²:
   - Antal plattor per m² = 1 m² / 0.81 m² ≈ 1.23 plattor

5. Eftersom vi vill veta hur många kvadratfot som behövs per m²:
   - 1 m² = 10.764 ft²

Så, för plattor i storlek 90x90 cm (20 mm tjocka) behövs ungefär 1.23 plattor per m², vilket motsvarar cirka 10.764 kvadratfot per m².","För att beräkna hur många kvadratfot som behövs per kvadratmeter för plattor i storlek 90x90cm (20 mm tjocka), kan vi använda följande formel:

1. Först, konvertera storleken på plattan från …",FORMAT_NORMALIZED
198,DA,question_da,"For at beregne, hvor mange kvadratmeter der er pr. fod for fliser i størrelsen 90x90 cm (0,9 m x 0,9 m) med en tykkelse på 20 mm, kan vi følge disse trin:

1. **Beregn arealet af en flise**:
   - Areal = længde x bredde = 0,9 m x 0,9 m = 0,81 m²

2. **Beregn antallet af fliser pr. m²**:
   - Antal fliser pr. m² = 1 m² / 0,81 m² ≈ 1,23 fliser

3. **Konverter til fod**:
   - 1 m² = 10,764 kvadratfod
   - Arealet af en flise i kvadratfod = 0,81 m² x 10,764 ≈ 8,72 kvadratfod

4. **Beregn antallet af fliser pr. kvadratfod**:
   - Antal fliser pr. kvadratfod = 1 kvadratfod / 8,72 kvadratfod ≈ 0,115 fliser

Således, for fliser i størrelsen 90x90 cm, vil du have brug for cirka 1,23 fliser pr. m².","For at beregne, hvor mange kvadratmeter der er pr. fod for fliser i størrelsen 90x90cm (0,9 m x 0,9 m) med en tykkelse på 20 mm, kan vi følge disse trin:

1. **Beregn arealet af en flise**:
   - …",FORMAT_NORMALIZED
198,DE,question_de,"För att räkna ut hur många fötter som behövs per m² för plattor i storlek 90x90 cm (0,9 m x 0,9 m) kan vi använda följande formel:

1. Beräkna arean av en platta:
   - Arean av en platta = längd x bredd = 0,9 m x 0,9 m = 0,81 m².

2. Beräkna antalet plattor per m²:
   - Antal plattor per m² = 1 m² / 0,81 m² ≈ 1,23 plattor.

3. Om vi vill veta hur många fötter (ft²) som behövs per m²:
   - 1 m² = 10,764 ft².
   - Antal fötter per platta = 0,81 m² x 10,764 ft²/m² ≈ 8,71 ft².

Så, för plattor i storlek 90x90 cm (20 mm tjocka) behövs ungefär 1,23 plattor per m², vilket motsvarar cirka 8,71 ft² per platta.","För att räkna ut hur många fötter som behövs per m² för plattor i storlek 90x90cm (0,9 m x 0,9 m) kan vi använda följande formel:

1. Beräkna arean av en platta:
   - Arean av en platta = längd x …",FORMAT_NORMALIZED
199,SE,question_se,Hur många fötter behövs per m² för plattor i storlek 60x60 cm 20 mm?,Hur många fötter behövs per m² för plattor i storlek 60x60cm 20 mm?,FORMAT_NORMALIZED
199,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
199,EN,question_en,"To calculate how many square feet are needed per square meter for tiles measuring 60x60 cm with a thickness of 20 mm, you can follow these steps:

1. **Convert the tile dimensions to square meters**:
   - 60 cm x 60 cm = 0.6 m x 0.6 m = 0.36 m² per tile.

2. **Calculate the number of tiles needed for 1 m²**:
   - 1 m² / 0.36 m² per tile = approximately 2.78 tiles.

3. **Convert square meters to square feet**:
   - 1 m² = 10.7639 ft².

4. **Calculate the total square feet needed for 1 m²**:
   - Since you need approximately 2.78 tiles for 1 m², you can multiply the number of tiles by the area of each tile in square feet.
   - 0.36 m² = 3.875 ft² (approximately).

Thus, for tiles of size 60x60 cm, you would need about 3.875 square feet per tile, and approximately 2.78 tiles per square meter.","To calculate how many square feet are needed per square meter for tiles measuring 60x60cm with a thickness of 20 mm, you can follow these steps:

1. **Convert the tile dimensions to square …",FORMAT_NORMALIZED
199,DA,question_da,"For at beregne, hvor mange kvadratfod der er brug for pr. m² for fliser i størrelsen 60x60 cm (20 mm tykke), skal vi først konvertere størrelsen fra centimeter til meter og derefter til kvadratmeter.

1. Størrelsen på flisen i meter:
   - 60 cm = 0,6 m
   - 60 cm = 0,6 m
   - Arealet af flisen: 0,6 m x 0,6 m = 0,36 m²

2. Antal fliser pr. m²:
   - 1 m² / 0,36 m² = ca. 2,78 fliser pr. m²

3. Konvertering til kvadratfod:
   - 1 m² = 10,764 kvadratfod
   - Antal kvadratfod pr. flise: 0,36 m² x 10,764 = ca. 3,87 kvadratfod pr. flise

Så for at dække 1 m², vil du have brug for ca. 2,78 fliser, hvilket svarer til ca. 3,87 kvadratfod pr. flise.","For at beregne, hvor mange kvadratfod der er brug for pr. m² for fliser i størrelsen 60x60cm (20 mm tykke), skal vi først konvertere størrelsen fra centimeter til meter og derefter til …",FORMAT_NORMALIZED
199,DE,question_de,"För att beräkna hur många fötter som behövs per m² för plattor i storlek 60x60 cm (20 mm), kan vi använda följande steg:

1. **Omvandla storleken på plattan till m²**:
   - 60 cm x 60 cm = 0,6 m x 0,6 m = 0,36 m² per platta.

2. **Beräkna antalet plattor per m²**:
   - 1 m² / 0,36 m² = cirka 2,78 plattor per m².

3. **Omvandla plattor till fötter**:
   - Eftersom 1 m² är lika med cirka 10,764 kvadratfot, kan vi beräkna antalet fötter:
   - 10,764 kvadratfot / 0,36 m² = cirka 29,9 fötter per m².

Således behövs det ungefär 29,9 fötter per m² för plattor i storlek 60x60 cm (20 mm).

---

Um die Anzahl der benötigten Fuß pro m² für Platten der Größe 60x60 cm (20 mm) zu berechnen, können wir die folgenden Schritte verwenden:

1. **Umwandlung der Plattengröße in m²**:
   - 60 cm x 60 cm = 0,6 m x 0,6 m = 0,36 m² pro Platte.

2. **Berechnung der Anzahl der Platten pro m²**:
   - 1 m² / 0,36 m² = etwa 2,78 Platten pro m².

3. **Umwandlung von Platten in Fuß**:
   - Da 1 m² etwa 10,764 Quadratfuß entspricht, können wir die Anzahl der Fuß berechnen:
   - 10,764 Quadratfuß / 0,36 m² = etwa 29,9 Fuß pro m².

Somit werden für Platten der Größe 60x60 cm (20 mm) etwa 29,9 Fuß pro m² benötigt.","För att beräkna hur många fötter som behövs per m² för plattor i storlek 60x60cm (20 mm), kan vi använda följande steg:

1. **Omvandla storleken på plattan till m²**:
   - 60 cm x 60 cm = 0,6 m x …",FORMAT_NORMALIZED
200,SE,answer_se,"Vi erbjuder flera olika standardformat i 20 mm tjocklek. Exempel: 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 och fler. Kontakta oss om du vill se hela listan.","Vi erbjuder flera olika standardformat i 20 mm tjocklek. Exempel: 60x60cm, 80x80cm, 90x90cm, 60x120cm, 40x120cm, 100x100cm och fler. Kontakta oss om du vill se hela listan.",FORMAT_NORMALIZED
200,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
200,EN,answer_en,"We offer several different standard sizes in 20 mm thickness. Examples include: 60x60, 80x80, 90x90, 60x120, 40x120, 100x100, and more. Please contact us if you would like to see the complete list.","We offer several different standard sizes in 20 mm thickness. Examples include: 60x60cm, 80x80cm, 90x90cm, 60x120cm, 40x120cm, 100x100cm, and more. Please contact us if you would like to see the complete list.",FORMAT_NORMALIZED
200,EN,answer_full_en,"We offer several different standard sizes in 20 mm thickness. Examples include: 60x60, 80x80, 90x90, 60x120, 40x120, 100x100, and more. Please contact us if you would like to see the complete list.","We offer several different standard sizes in 20 mm thickness. Examples include: 60x60cm, 80x80cm, 90x90cm, 60x120cm, 40x120cm, 100x100cm, and more. Please contact us if you would like to see the complete list.",FORMAT_NORMALIZED
200,DA,question_da,"Vi tilbyder et bredt udvalg af formater inden for fliser og udendørs klinker, herunder:

- 30x30 cm
- 60x60 cm
- 45x90 cm
- 75x75 cm
- 20x20 cm
- 10x20 cm
- 60x120 cm

Disse formater kan anvendes til forskellige applikationer, både indendørs og udendørs, og giver mulighed for kreative designløsninger.","Vi tilbyder et bredt udvalg af formater inden for fliser og udendørs klinker, herunder:

- 30x30cm
- 60x60cm
- 45x90cm
- 75x75cm
- 20x20cm
- 10x20cm
- 60x120cm

Disse formater kan anvendes til …",FORMAT_NORMALIZED
200,DA,answer_da,"Vi tilbyder flere forskellige standardformater i 20 mm tykkelse. Eksempler: 60x60, 80x80, 90x90, 60x120, 40x120, 100x100 og flere. Kontakt os, hvis du ønsker at se hele listen.","Vi tilbyder flere forskellige standardformater i 20 mm tykkelse. Eksempler: 60x60cm, 80x80cm, 90x90cm, 60x120cm, 40x120cm, 100x100cm og flere. Kontakt os, hvis du ønsker at se hele listen.",FORMAT_NORMALIZED
